"","asv_code","kingdom","supergroup","division","class","order","family","genus","species","casv_code","PR2_matches","biogeo","taxon_level","trophic_mode"
"555","69bb5af087","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-14","Dino-Group-II-Clade-14_X","Dino-Group-II-Clade-14_X_sp.","55052d28f5","  0","Cosmopolitan","class","heterotrophic"
"556","8e1a024a4d","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_A","Strobilidiidae_A_X","Strobilidiidae_A_X_sp.","9bc3c304f5","  0","Polar","order","heterotrophic"
"557","c789ec2d92","Eukaryota","Stramenopiles","Pseudofungi","Oomycota","Oomycota_X","Peronosporales","Pythium","Pythium_senticosum","1b8af01cce","  0","Unallocated","class","heterotrophic"
"558","3e4a7606a3","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Uronychiidae","Diophrys","Diophrys_appendiculata","3e4a7606a3","  0","Unallocated","class","heterotrophic"
"559","1c28820be3","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis_sp.","8050f737e4","  6","Cosmopolitan","class","mixotrophic"
"560","d579e72c6c","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-I","Chrysophyceae_Clade-I_X","Chrysophyceae_Clade-I_X_sp.","a4fb7ad2ee","  0","Polar-Temperate","class","mixotrophic"
"561","0962b2162a","Eukaryota","Stramenopiles","Ochrophyta","Bolidophyceae","Parmales","Parmales_env_2","Parmales_env_2_X","Parmales_env_2_X_sp.","0962b2162a","  0","Unallocated","class","photosynthetic"
"562","ba79c6e0ee","Eukaryota","Hacrobia","Katablepharidophyta","Katablepharidaceae","Katablepharidales","Katablepharidales_X","Katablepharidales_XX","Katablepharidales_XX_sp.","ba79c6e0ee","  0","Unallocated","class","heterotrophic"
"563","dd09558d16","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_H","Strombidiidae_H_X","Strombidiidae_H_X_sp.","8e3c8ab380","  0","Polar-Temperate","class","heterotrophic"
"564","7816f30a69","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Raphid-pennate_X","Raphid-pennate_X_sp.","7816f30a69","  0","Unallocated","class","photosynthetic"
"565","ed39801715","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mantoniella","Mantoniella_baffinensis_nom_nud","ed39801715","  2","Unallocated","class","mixotrophic"
"566","51241c3dec","Eukaryota","Stramenopiles","Opalozoa","MAST-12","MAST-12B","MAST-12B_X","MAST-12B_XX","MAST-12B_XX_sp.","771e2fa17a","  0","Polar","class","heterotrophic"
"567","c4d0e7c485","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-12","Dino-Group-II-Clade-12_X","Dino-Group-II-Clade-12_X_sp.","d169f6db96","  0","Polar","class","heterotrophic"
"568","5e19ad2fe1","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiophyceae_Clade_F","Prymnesiophyceae_Clade_F_X","Prymnesiophyceae_Clade_F_XX","Prymnesiophyceae_Clade_F_XX_sp.","5e19ad2fe1","  0","Unallocated","class","mixotrophic"
"569","7186de48e0","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3G","MAST-3G_X","MAST-3G_XX","MAST-3G_XX_sp.","0f110a2458","  0","Polar-Temperate","class","heterotrophic"
"570","b471d5d5cf","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1A","MAST-1A_X","MAST-1A_XX","MAST-1A_XX_sp.","6be5ff40c6","  0","Unallocated","class","heterotrophic"
"571","1b1fc887dc","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_D","Stephanoecidae_Group_D_X","Stephanoecidae_Group_D_X_sp.","55d3550ab9","  0","Polar-Temperate","order","heterotrophic"
"572","d4b61f16f8","Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mantoniella","Mantoniella_beaufortii","ac35f26bc6","  2","Polar","class","mixotrophic"
"573","f8ee116ee9","Eukaryota","Hacrobia","Haptophyta","Haptophyta_Clade_HAP3","Haptophyta_Clade_HAP3_X","Haptophyta_Clade_HAP3_XX","Haptophyta_Clade_HAP3_XXX","Haptophyta_Clade_HAP3_XXX_sp.","3f2d39ca6e","  0","Polar-Temperate","division","photosynthetic"
"574","73aa2c6c19","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Synhymenia","Orthodonellidae","Orthodonellidae_X","Orthodonellidae_X_sp.","73aa2c6c19","  0","Unallocated","division","heterotrophic"
"575","ee033cbb20","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Chaetoceros","Chaetoceros_peruvianus","3757937cb1","  1","Polar-Temperate","genus","photosynthetic"
"576","3de62778c4","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-22","Dino-Group-II-Clade-22_X","Dino-Group-II-Clade-22_X_sp.","96dfdadef0","  0","Polar","class","heterotrophic"
"577","4f29c58d39","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Marimonadida","Marimonadida_X","Marimonadida_XX","Marimonadida_XX_sp.","4f29c58d39","  0","Unallocated","class","heterotrophic"
"578","ff25545394","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Amphifilida","Amphifilaceae","Fibrophrys","Fibrophrys_sp.","e446b1cbf4","  0","Unallocated","class","heterotrophic"
"579","7291b97fb2","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_3","Haptoria_3_X","Haptoria_3_XX","Haptoria_3_XX_sp.","7291b97fb2","  0","Unallocated","class","heterotrophic"
"580","bf9a1fba00","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ebriida","Botuliformidae","Botuliformidae_X","Botuliformidae_X_sp.","b98a8975e9","  0","Unallocated","class","heterotrophic"
"581","76f0deeef6","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymariidae_X","Lacrymariidae_X_sp.","76f0deeef6","  0","Unallocated","class","heterotrophic"
"582","3f40fdbbd4","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13","Dino-Group-II-Clade-13_X","Dino-Group-II-Clade-13_X_sp.","576e00d915","  0","Polar","class","heterotrophic"
"583","329b37f8d5","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_sp.","aa54d04d68","  0","Polar-Temperate","genus","dinoflagellata"
"584","f28733444b","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_pellucidum","c8b8cb0466","  0","Cosmopolitan","species","heterotrophic"
"585","de60299b67","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Mataza-lineage","Mataza-lineage_X","Mataza-lineage_X_sp.","2c3d10b1ff","  0","Polar","class","heterotrophic"
"586","de18bba498","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Kentrophyllidae","Kentrophyllidae_sp.","de18bba498","  0","Unallocated","class","heterotrophic"
"587","d06a44bd4e","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymariidae_X","Lacrymariidae_X_sp.","0f8e21584a","  0","Unallocated","class","heterotrophic"
"588","0e614ec29d","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Filosa-Thecofilosea_XX","Filosa-Thecofilosea_XXX","Filosa-Thecofilosea_XXX_sp.","cab31b81c6","  0","Polar","class","heterotrophic"
"589","a7d64e4f31","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","9ad53cd8dd","  0","Polar","class","photosynthetic"
"590","b90654ad95","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Marimonadida","Marimonadida_X","Marimonadida_XX","Marimonadida_XX_sp.","7191ddb9ef","  0","Polar","class","heterotrophic"
"591","c2205f516a","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas-lineage_X","Cryothecomonas-lineage_X_sp.","b1cea9b42c","  0","Polar-Temperate","class","heterotrophic"
"592","170e19bb24","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Filosa-Thecofilosea_XX","Filosa-Thecofilosea_XXX","Filosa-Thecofilosea_XXX_sp.","c4dbae9598","  0","Unallocated","class","heterotrophic"
"593","1cf64c49a9","Eukaryota","Stramenopiles","Pseudofungi","Pirsonia_Clade","Pirsonia_Clade_X","Pirsonia_Clade_XX","Pirsonia","Pirsonia_guinardiae","1cf64c49a9","  0","Unallocated","species","heterotrophic"
"594","f529ef1d50","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Pinnularia","Pinnularia_sp.","f529ef1d50","  0","Unallocated","class","photosynthetic"
"595","237bbef673","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidiniopsidaceae","Islandinium","Islandinium_tricingulatum","237bbef673","  0","Unallocated","species","heterotrophic"
"596","83b9593955","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_3","Haptoria_3_X","Haptoria_3_XX","Haptoria_3_XX_sp.","acb8210196","  0","Polar","class","heterotrophic"
"597","03af6c5c2a","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Chaetoceros","Chaetoceros_contortus","03af6c5c2a","  0","Temperate","species","photosynthetic"
"598","d344b1d854","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-17","Dino-Group-II-Clade-17_X","Dino-Group-II-Clade-17_X_sp.","f9b8974271","  0","Polar-Temperate","class","heterotrophic"
"599","d8964e3db0","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Labyrinthulomycetes_X","Labyrinthulomycetes_X_LAB16","Labyrinthulomycetes_X_LAB16_X","Labyrinthulomycetes_X_LAB16_X_sp.","d8964e3db0","  0","Unallocated","class","heterotrophic"
"600","41315156de","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3D","MAST-3D_X","MAST-3D_XX","MAST-3D_XX_sp.","2e21c8b675","  0","Polar-Temperate","class","heterotrophic"
"601","e7ef94c7db","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","Verrucomonadidae","Verrucomonas","Verrucomonas_bifida","fa49368be0","  0","Unallocated","class","heterotrophic"
"602","025751c34e","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp.","025751c34e","  0","Unallocated","class","heterotrophic"
"603","2c7844e495","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_B","Leegaardiella","Leegaardiella_sp.","66c294e44c","  0","Polar","order","heterotrophic"
"604","1951f774c7","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryothecomonas-lineage","Cryothecomonas","Cryothecomonas_aestivalis","1951f774c7","  0","Unallocated","species","mixotrophic"
"605","b5ded8e294","Eukaryota","Alveolata","Ciliophora","Cyclotrichium_like_organism","Cyclotrichium_like_organism_X","Cyclotrichium_like_organism_XX","Cyclotrichium","Cyclotrichium_cyclokaryon","b5ded8e294","  0","Unallocated","species","heterotrophic"
"606","e5c1271a39","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3L","MAST-3L_X","MAST-3L_XX","MAST-3L_XX_sp.","79b7202e47","  0","Polar-Temperate","class","heterotrophic"
"607","5b106c1e92","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryomonadida_X","Cryomonadida_XX","Cryomonadida_XX_sp.","2928145dad","  0","Polar","class","heterotrophic"
"608","3f89e0cab7","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-D","Chrysophyceae_Clade-D_X","Chrysophyceae_Clade-D_X_sp.","3f89e0cab7","  0","Unallocated","class","mixotrophic"
"609","941dead5a4","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","941dead5a4","  0","Unallocated","class","photosynthetic"
"610","cb48a75593","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium_fulvescens","b3fabd861e","  0","Polar-Temperate","class","dinoflagellata"
"611","6186f2b6dc","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp.","f84815bdbf","  0","Cosmopolitan","class","heterotrophic"
"612","2a0412e3a4","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_helveticum","5cecbe9924","  0","Polar","species","heterotrophic"
"613","f69af921dc","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp.","47319ccc37","  0","Cosmopolitan","class","heterotrophic"
"614","e4ecb91b41","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-C","Spumella","Spumella_sp.","e4ecb91b41","  0","Unallocated","genus","heterotrophic"
"615","a478e3ae20","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-16","Dino-Group-II-Clade-16_X","Dino-Group-II-Clade-16_X_sp.","168fe33e65","  0","Polar","class","heterotrophic"
"616","26a03af282","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae","NASSO_1","NASSO_1_sp.","f0c0f1ec2c","  0","Polar-Temperate","class","heterotrophic"
"617","788456b987","Eukaryota","Stramenopiles","Stramenopiles_X","Stramenopiles_XX","Stramenopiles_XXX","Stramenopiles_XXXX","Stramenopiles_XXXXX","Stramenopiles_XXXXX_sp.","788456b987","  0","Unallocated","class","heterotrophic"
"618","bdff0850a5","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Araphid-pennate","Fragilaria","Fragilaria_sp.","3bf34301be","  1","Polar","genus","photosynthetic"
"619","f4ffd81915","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Fragilariopsis","Fragilariopsis_cylindrus","f4ffd81915","  0","Unallocated","species","photosynthetic"
"620","92d0b163f8","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_2","Lynchellidae_1","Chlamydonellopsis","Chlamydonellopsis_calkinsi","92d0b163f8","  0","Unallocated","division","heterotrophic"
"621","0262f5d378","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Nitzschia","Nitzschia_sp.","0262f5d378","  0","Unallocated","genus","photosynthetic"
"622","652707ff03","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_helveticum","07c84a82f2","  0","Polar","species","heterotrophic"
"623","4736392e73","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_helveticum","cbdfafe7b6","  0","Polar","species","heterotrophic"
"624","c9b4a1648f","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-C","Chrysophyceae_Clade-C_X","Chrysophyceae_Clade-C_X_sp.","b32e2c4100","  0","Unallocated","class","mixotrophic"
"625","c8b0264cc5","Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX","Litostomatea_XXX","Litostomatea_XXX_sp.","c8b0264cc5","  0","Unallocated","class","heterotrophic"
"626","c7398ca8be","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","c7398ca8be","  1","Unallocated","class","photosynthetic"
"627","a814d98eb1","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Cryomonadida_X","Cryomonadida_XX","Cryomonadida_XX_sp.","a814d98eb1","  0","Unallocated","class","heterotrophic"
"628","d3c80a8e56","Eukaryota","Stramenopiles","Stramenopiles_X","Stramenopiles_X-Group-2","Stramenopiles_X-Group-2_X","Stramenopiles_X-Group-2_XX","Stramenopiles_X-Group-2_XXX","Stramenopiles_X-Group-2_XXX_sp.","b65ea61c46","  0","Polar","class","heterotrophic"
"629","998a5d7ab7","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","Ventricleftida_X","Ventricleftida_XX","Ventricleftida_XX_sp.","9b0b2432e5","  0","Unallocated","class","heterotrophic"
"630","0153c02c60","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-14","Dino-Group-II-Clade-14_X","Dino-Group-II-Clade-14_X_sp.","356362cb09","  0","Cosmopolitan","class","heterotrophic"
"631","314cc3b4d8","Eukaryota","Rhizaria","Cercozoa","Filosa-Metromonadea","Metopiida","Metopiidae","Metopion","Metopion_fluens","314cc3b4d8","  0","Unallocated","class","heterotrophic"
"632","1a75f0090a","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.","3edf59704f","  0","Cosmopolitan","class","heterotrophic"
"633","ca01e13a80","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp.","ca01e13a80","  0","Unallocated","class","heterotrophic"
"634","e57fe20f00","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium_helveticum","1578a33cf3","  0","Polar","species","heterotrophic"
"635","7f40cbeb63","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Choanoflagellatea_X","Choanoflagellatea_X_New_Choanos_7","Choanoflagellatea_X_New_Choanos_7_X","Choanoflagellatea_X_New_Choanos_7_X_sp.","7f40cbeb63","  0","Unallocated","class","heterotrophic"
"636","7d14fb04ce","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.","45b57a9960","  0","Polar","class","heterotrophic"
"637","31773aba6f","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_dorsalisulcum","31773aba6f","  0","Unallocated","class","dinoflagellata"
"638","ea371abd18","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp.","ea371abd18","  0","Unallocated","class","photosynthetic"
"639","8379e06116","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp.","b9ef81f981","  0","Cosmopolitan","class","heterotrophic"
"640","f94a4cfea5","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Filosa-Thecofilosea_X","Mataza-lineage","Mataza-lineage_X","Mataza-lineage_X_sp.","55948cf598","  0","Unallocated","class","heterotrophic"
"641","1d5853ea32","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_Clade-H","Chrysophyceae_Clade-H_X","Chrysophyceae_Clade-H_X_sp.","ed27eb7601","  0","Polar","class","mixotrophic"
"642","b76e5aab56","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Hemiselmidaceae","Chroomonas","Chroomonas_coerulea","1a1bef343f"," 10","Unallocated","order","photosynthetic"
"643","09ae8838e5","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Entomoneis","Entomoneis_ornata","ad837b2587","  0","Polar","class","photosynthetic"
"644","3f9aa04edf","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","Ventricleftida_X","Ventricleftida_XX","Ventricleftida_XX_sp.","0e5b498496","  0","Unallocated","class","heterotrophic"
"645","c911f6d3bf","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","0d81856df7","  0","Cosmopolitan","class","dinoflagellata"
"646","bb723980c0","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Raphid-pennate","Bacillaria","Bacillaria_paxillifer","bb723980c0","  0","Unallocated","class","photosynthetic"
"647","98dc0edbc5","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-6","Dino-Group-II-Clade-6_X","Dino-Group-II-Clade-6_X_sp.","5f8617adc7","  0","Polar-Temperate","class","heterotrophic"
