"","casv_code","Arctic","N_Temperate","S_Temperate","Antarctic","Tropical","n","Arctic_pct","N_Temperate_pct","Tropical_pct","S_Temperate_pct","Antarctic_pct","Temperate_pct","Polar_pct","biogeo"
"2676","33154ea51f",0,6,5,0,5,16,0,0.375,0.3125,0.3125,0,0.6875,0,"Temperate-Tropical"
"2677","3318352af7",0,0,33,35,0,68,0,0,0,0.485294117647059,0.514705882352941,0.485294117647059,0.514705882352941,"Polar-Temperate"
"2678","3322609e41",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"2679","33235c19b3",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"2680","3328882a64",0,0,13,7,0,20,0,0,0,0.65,0.35,0.65,0.35,"Polar-Temperate"
"2681","3328ac636c",0,0,7,17,0,24,0,0,0,0.291666666666667,0.708333333333333,0.291666666666667,0.708333333333333,"Polar-Temperate"
"2682","332983decd",27,0,0,0,0,27,1,0,0,0,0,0,1,"Polar"
"2683","332af6ef51",0,0,28,0,13,41,0,0,0.317073170731707,0.682926829268293,0,0.682926829268293,0,"Temperate-Tropical"
"2684","332be06f02",0,27,22,0,25,74,0,0.364864864864865,0.337837837837838,0.297297297297297,0,0.662162162162162,0,"Temperate-Tropical"
"2685","33354bb04f",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"2686","33371830f4",0,0,0,0,11,11,0,0,1,0,0,0,0,"Tropical"
"2687","333f03764d",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"2688","3343e8c8df",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2689","334e51c34b",0,0,29,49,0,78,0,0,0,0.371794871794872,0.628205128205128,0.371794871794872,0.628205128205128,"Polar-Temperate"
"2690","334fe8bcdb",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"2691","335421bd18",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"2692","3357661eb4",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2693","335863367b",0,0,0,0,13,13,0,0,1,0,0,0,0,"Tropical"
"2694","335a211a70",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2695","335e7e0f57",28,115,192,8,150,493,0.0567951318458418,0.233265720081136,0.304259634888438,0.389452332657201,0.0162271805273834,0.622718052738337,0.0730223123732252,"Cosmopolitan"
"2696","336ae5dd18",0,22,19,0,39,80,0,0.275,0.4875,0.2375,0,0.5125,0,"Temperate-Tropical"
"2697","336fc36920",6,0,10,0,19,35,0.171428571428571,0,0.542857142857143,0.285714285714286,0,0.285714285714286,0.171428571428571,"Cosmopolitan"
"2698","33715e5ce2",0,12,11,0,19,42,0,0.285714285714286,0.452380952380952,0.261904761904762,0,0.547619047619048,0,"Temperate-Tropical"
"2699","3372554500",0,0,16,17,0,33,0,0,0,0.484848484848485,0.515151515151515,0.484848484848485,0.515151515151515,"Polar-Temperate"
"2700","337d263f41",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"2701","338149cbaa",10,40,67,0,57,174,0.0574712643678161,0.229885057471264,0.327586206896552,0.385057471264368,0,0.614942528735632,0.0574712643678161,"Cosmopolitan"
"2702","3384855625",0,5,5,0,0,10,0,0.5,0,0.5,0,1,0,"Temperate"
"2703","3388a3deef",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2704","338b858ee0",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"2705","339211f119",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"2706","339698e031",0,0,9,15,0,24,0,0,0,0.375,0.625,0.375,0.625,"Polar-Temperate"
"2707","3398775bfa",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2708","339ad9c1ed",0,26,32,0,21,79,0,0.329113924050633,0.265822784810127,0.40506329113924,0,0.734177215189873,0,"Temperate-Tropical"
"2709","339d61be2e",0,10,6,0,33,49,0,0.204081632653061,0.673469387755102,0.122448979591837,0,0.326530612244898,0,"Temperate-Tropical"
"2710","33b38d7732",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2711","33b616fda8",22,24,61,24,13,144,0.152777777777778,0.166666666666667,0.0902777777777778,0.423611111111111,0.166666666666667,0.590277777777778,0.319444444444444,"Cosmopolitan"
"2712","33ba994bb3",0,0,9,11,0,20,0,0,0,0.45,0.55,0.45,0.55,"Polar-Temperate"
"2713","33bdcec8e0",0,0,0,0,12,12,0,0,1,0,0,0,0,"Tropical"
"2714","33bf67d011",11,0,0,0,0,11,1,0,0,0,0,0,1,"Polar"
"2715","33c6e575d3",0,10,12,0,0,22,0,0.454545454545455,0,0.545454545454545,0,1,0,"Temperate"
"2716","33cbb7654a",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"2717","33cbdb0ae9",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2718","33d156aa13",8,0,0,0,0,8,1,0,0,0,0,0,1,"Polar"
"2719","33d242dfb8",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2720","33db13a8cd",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2721","33e2fabd93",0,5,16,0,6,27,0,0.185185185185185,0.222222222222222,0.592592592592593,0,0.777777777777778,0,"Temperate-Tropical"
"2722","33e48205cb",0,0,17,16,0,33,0,0,0,0.515151515151515,0.484848484848485,0.515151515151515,0.484848484848485,"Polar-Temperate"
"2723","33ef77a067",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"2724","33f58b6c18",0,16,13,0,6,35,0,0.457142857142857,0.171428571428571,0.371428571428571,0,0.828571428571429,0,"Temperate-Tropical"
"2725","33fb1d1afb",0,8,0,0,0,8,0,1,0,0,0,1,0,"Temperate"
"2726","33fb9720f5",0,11,46,6,34,97,0,0.11340206185567,0.350515463917526,0.474226804123711,0.0618556701030928,0.587628865979381,0.0618556701030928,"Cosmopolitan"
"2727","340068a39a",0,23,49,0,74,146,0,0.157534246575342,0.506849315068493,0.335616438356164,0,0.493150684931507,0,"Temperate-Tropical"
"2728","340a8b1419",0,0,11,10,0,21,0,0,0,0.523809523809524,0.476190476190476,0.523809523809524,0.476190476190476,"Polar-Temperate"
"2729","340c08d0b8",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2730","34108e160d",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"2731","341102e728",0,0,6,24,0,30,0,0,0,0.2,0.8,0.2,0.8,"Polar-Temperate"
"2732","3412b281e0",0,8,5,0,8,21,0,0.380952380952381,0.380952380952381,0.238095238095238,0,0.619047619047619,0,"Temperate-Tropical"
"2733","341a11118c",0,0,24,15,0,39,0,0,0,0.615384615384615,0.384615384615385,0.615384615384615,0.384615384615385,"Polar-Temperate"
"2734","34201b7053",34,9,0,0,0,43,0.790697674418605,0.209302325581395,0,0,0,0.209302325581395,0.790697674418605,"Polar-Temperate"
"2735","34296154cd",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"2736","342a0e9a3d",0,0,12,0,0,12,0,0,0,1,0,1,0,"Temperate"
"2737","342d16839e",0,0,9,7,0,16,0,0,0,0.5625,0.4375,0.5625,0.4375,"Polar-Temperate"
"2738","343a93a0b2",10,25,5,0,0,40,0.25,0.625,0,0.125,0,0.75,0.25,"Polar-Temperate"
"2739","343fd771df",0,0,11,0,0,11,0,0,0,1,0,1,0,"Temperate"
"2740","344207c79a",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2741","3448ea8d3e",19,0,0,5,0,24,0.791666666666667,0,0,0,0.208333333333333,0,1,"Polar"
"2742","344facc53e",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"2743","345088fb9c",6,0,0,0,9,15,0.4,0,0.6,0,0,0,0.4,"Cosmopolitan"
"2744","345d4223b4",0,7,0,0,0,7,0,1,0,0,0,1,0,"Temperate"
"2745","345f2d578f",7,16,39,0,56,118,0.0593220338983051,0.135593220338983,0.474576271186441,0.330508474576271,0,0.466101694915254,0.0593220338983051,"Cosmopolitan"
"2746","346972975a",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2747","346e7766ea",0,62,82,0,91,235,0,0.263829787234043,0.387234042553191,0.348936170212766,0,0.612765957446809,0,"Temperate-Tropical"
"2748","347122959c",0,6,13,0,5,24,0,0.25,0.208333333333333,0.541666666666667,0,0.791666666666667,0,"Temperate-Tropical"
"2749","3471248b69",0,31,18,0,27,76,0,0.407894736842105,0.355263157894737,0.236842105263158,0,0.644736842105263,0,"Temperate-Tropical"
"2750","34729bf788",0,6,7,0,0,13,0,0.461538461538462,0,0.538461538461538,0,1,0,"Temperate"
"2751","3479bb7fe1",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"2752","347c704036",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2753","347ce1016b",0,28,57,0,79,164,0,0.170731707317073,0.481707317073171,0.347560975609756,0,0.518292682926829,0,"Temperate-Tropical"
"2754","347d51320d",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"2755","3481b2c9ae",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"2756","348dd34b3c",6,8,5,0,0,19,0.315789473684211,0.421052631578947,0,0.263157894736842,0,0.684210526315789,0.315789473684211,"Polar-Temperate"
"2757","349418fffd",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2758","3494357705",0,0,5,0,35,40,0,0,0.875,0.125,0,0.125,0,"Temperate-Tropical"
"2759","3495eea42a",0,0,8,0,0,8,0,0,0,1,0,1,0,"Temperate"
"2760","3496a6f1f4",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"2761","349e9efb60",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"2762","34a6e0995a",0,0,0,0,9,9,0,0,1,0,0,0,0,"Tropical"
"2763","34a91842e7",0,12,6,0,0,18,0,0.666666666666667,0,0.333333333333333,0,1,0,"Temperate"
"2764","34a938e766",0,20,27,0,41,88,0,0.227272727272727,0.465909090909091,0.306818181818182,0,0.534090909090909,0,"Temperate-Tropical"
"2765","34aaec04de",0,10,26,0,27,63,0,0.158730158730159,0.428571428571429,0.412698412698413,0,0.571428571428571,0,"Temperate-Tropical"
"2766","34b4d60cec",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"2767","34b7cb072b",0,31,17,0,0,48,0,0.645833333333333,0,0.354166666666667,0,1,0,"Temperate"
"2768","34c1629676",0,14,0,0,0,14,0,1,0,0,0,1,0,"Temperate"
"2769","34c1e021a0",0,16,23,0,30,69,0,0.231884057971014,0.434782608695652,0.333333333333333,0,0.565217391304348,0,"Temperate-Tropical"
"2770","34c3934040",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"2771","34c61e87f1",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"2772","34c7f513e9",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"2773","34c8de700b",0,30,78,0,62,170,0,0.176470588235294,0.364705882352941,0.458823529411765,0,0.635294117647059,0,"Temperate-Tropical"
"2774","34cf92b882",0,0,33,33,0,66,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"2775","34d31b7188",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"2776","34dc6de6b5",0,0,5,0,5,10,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"2777","34de6f8a88",16,0,0,0,0,16,1,0,0,0,0,0,1,"Polar"
"2778","34e17ed2dd",0,21,0,0,15,36,0,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0,"Temperate-Tropical"
"2779","34e191a1e5",0,0,16,11,0,27,0,0,0,0.592592592592593,0.407407407407407,0.592592592592593,0.407407407407407,"Polar-Temperate"
"2780","34e4240f0a",0,19,0,0,0,19,0,1,0,0,0,1,0,"Temperate"
"2781","34ecd11da7",0,6,31,0,0,37,0,0.162162162162162,0,0.837837837837838,0,1,0,"Temperate"
"2782","34f23f62d3",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2783","34f6ba0bf0",0,0,9,12,0,21,0,0,0,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,"Polar-Temperate"
"2784","34fb1c9fa2",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2785","34fdaf8282",0,0,20,10,0,30,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,"Polar-Temperate"
"2786","35015ba190",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2787","3502a74d32",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"2788","3505dcfb58",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2789","350a019a03",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2790","351e9d5ea3",0,10,0,0,0,10,0,1,0,0,0,1,0,"Temperate"
"2791","351f554ea2",0,30,57,0,53,140,0,0.214285714285714,0.378571428571429,0.407142857142857,0,0.621428571428571,0,"Temperate-Tropical"
"2792","35213cde37",0,0,5,0,6,11,0,0,0.545454545454545,0.454545454545455,0,0.454545454545455,0,"Temperate-Tropical"
"2793","352595b480",0,19,46,0,96,161,0,0.118012422360248,0.596273291925466,0.285714285714286,0,0.403726708074534,0,"Temperate-Tropical"
"2794","352a7a0e9e",42,31,0,0,0,73,0.575342465753425,0.424657534246575,0,0,0,0.424657534246575,0.575342465753425,"Polar-Temperate"
"2795","35347651cc",0,0,35,30,0,65,0,0,0,0.538461538461538,0.461538461538462,0.538461538461538,0.461538461538462,"Polar-Temperate"
"2796","3535906a9d",0,0,0,0,5,5,0,0,1,0,0,0,0,"Tropical"
"2797","353ad84751",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"2798","353bd8defa",0,6,17,0,29,52,0,0.115384615384615,0.557692307692308,0.326923076923077,0,0.442307692307692,0,"Temperate-Tropical"
"2799","353ea466c3",0,0,12,28,0,40,0,0,0,0.3,0.7,0.3,0.7,"Polar-Temperate"
"2800","35403fdcb3",0,7,9,0,7,23,0,0.304347826086957,0.304347826086957,0.391304347826087,0,0.695652173913043,0,"Temperate-Tropical"
"2801","3541654f21",0,0,13,6,0,19,0,0,0,0.684210526315789,0.315789473684211,0.684210526315789,0.315789473684211,"Polar-Temperate"
"2802","3549db8530",0,10,0,0,10,20,0,0.5,0.5,0,0,0.5,0,"Temperate-Tropical"
"2803","354f57f43e",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"2804","3550d6af96",0,9,9,0,6,24,0,0.375,0.25,0.375,0,0.75,0,"Temperate-Tropical"
"2805","3552db3a70",32,0,0,0,0,32,1,0,0,0,0,0,1,"Polar"
"2806","35558c388f",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2807","355c163e30",0,0,6,0,7,13,0,0,0.538461538461538,0.461538461538462,0,0.461538461538462,0,"Temperate-Tropical"
"2808","3562a92f34",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2809","356362cb09",39,59,112,0,128,338,0.115384615384615,0.174556213017751,0.378698224852071,0.331360946745562,0,0.505917159763314,0.115384615384615,"Cosmopolitan"
"2810","3566f7b85d",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2811","356c7f73cd",0,0,7,0,7,14,0,0,0.5,0.5,0,0.5,0,"Temperate-Tropical"
"2812","356e40571d",0,27,6,0,0,33,0,0.818181818181818,0,0.181818181818182,0,1,0,"Temperate"
"2813","356f7de026",0,0,17,17,0,34,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"2814","357488633f",25,0,11,22,0,58,0.431034482758621,0,0,0.189655172413793,0.379310344827586,0.189655172413793,0.810344827586207,"Polar-Temperate"
"2815","3578ba70a3",10,0,0,0,0,10,1,0,0,0,0,0,1,"Polar"
"2816","357ad9820c",0,0,0,0,6,6,0,0,1,0,0,0,0,"Tropical"
"2817","357e154825",0,36,6,0,0,42,0,0.857142857142857,0,0.142857142857143,0,1,0,"Temperate"
"2818","357ed540c1",0,0,9,13,0,22,0,0,0,0.409090909090909,0.590909090909091,0.409090909090909,0.590909090909091,"Polar-Temperate"
"2819","357ff5736a",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2820","3581136a3f",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"2821","358e734831",0,0,11,23,0,34,0,0,0,0.323529411764706,0.676470588235294,0.323529411764706,0.676470588235294,"Polar-Temperate"
"2822","359b5fc46e",0,0,20,16,0,36,0,0,0,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,"Polar-Temperate"
"2823","359f283a2d",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"2824","35a01f99ce",0,0,28,20,0,48,0,0,0,0.583333333333333,0.416666666666667,0.583333333333333,0.416666666666667,"Polar-Temperate"
"2825","35ab33dd7c",0,0,12,28,0,40,0,0,0,0.3,0.7,0.3,0.7,"Polar-Temperate"
"2826","35ade004f1",0,0,9,14,0,23,0,0,0,0.391304347826087,0.608695652173913,0.391304347826087,0.608695652173913,"Polar-Temperate"
"2827","35ae0b7ada",0,24,11,0,0,35,0,0.685714285714286,0,0.314285714285714,0,1,0,"Temperate"
"2828","35b4477769",0,0,0,0,7,7,0,0,1,0,0,0,0,"Tropical"
"2829","35bbbbc0af",0,11,6,0,0,17,0,0.647058823529412,0,0.352941176470588,0,1,0,"Temperate"
"2830","35bc553f94",0,0,11,25,0,36,0,0,0,0.305555555555556,0.694444444444444,0.305555555555556,0.694444444444444,"Polar-Temperate"
"2831","35bd091ad7",0,11,0,0,0,11,0,1,0,0,0,1,0,"Temperate"
"2832","35bd4f4b2e",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2833","35c731593e",7,0,0,10,0,17,0.411764705882353,0,0,0,0.588235294117647,0,1,"Polar"
"2834","35cf2bddba",0,7,6,0,0,13,0,0.538461538461538,0,0.461538461538462,0,1,0,"Temperate"
"2835","35cfd7609b",0,0,48,42,0,90,0,0,0,0.533333333333333,0.466666666666667,0.533333333333333,0.466666666666667,"Polar-Temperate"
"2836","35d331d2fa",0,0,46,43,0,89,0,0,0,0.51685393258427,0.48314606741573,0.51685393258427,0.48314606741573,"Polar-Temperate"
"2837","35d61e09ff",0,0,0,0,17,17,0,0,1,0,0,0,0,"Tropical"
"2838","35d8bbec90",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"2839","35dec48472",0,0,11,8,0,19,0,0,0,0.578947368421053,0.421052631578947,0.578947368421053,0.421052631578947,"Polar-Temperate"
"2840","35e6c8a432",0,11,5,0,0,16,0,0.6875,0,0.3125,0,1,0,"Temperate"
"2841","35efb87b28",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2842","35f6c286e5",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"2843","35f8f63c5e",0,0,5,5,0,10,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"2844","35fcfd0d69",0,0,16,5,0,21,0,0,0,0.761904761904762,0.238095238095238,0.761904761904762,0.238095238095238,"Polar-Temperate"
"2845","35ff2485da",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2846","3608d39aea",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2847","3608edf8b1",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"2848","360a5ae8b6",0,7,11,0,18,36,0,0.194444444444444,0.5,0.305555555555556,0,0.5,0,"Temperate-Tropical"
"2849","3610333fa4",0,5,6,0,11,22,0,0.227272727272727,0.5,0.272727272727273,0,0.5,0,"Temperate-Tropical"
"2850","3610914671",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"2851","3613883502",0,0,0,10,0,10,0,0,0,0,1,0,1,"Polar"
"2852","36154a75bb",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"2853","36194ae357",0,62,115,0,135,312,0,0.198717948717949,0.432692307692308,0.368589743589744,0,0.567307692307692,0,"Temperate-Tropical"
"2854","3630ee7a91",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2855","36323f7b0e",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"2856","363e03db14",0,0,14,15,0,29,0,0,0,0.482758620689655,0.517241379310345,0.482758620689655,0.517241379310345,"Polar-Temperate"
"2857","364470fc4c",6,0,0,0,0,6,1,0,0,0,0,0,1,"Polar"
"2858","3646d3f864",0,0,14,6,0,20,0,0,0,0.7,0.3,0.7,0.3,"Polar-Temperate"
"2859","3647a9e6b7",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"2860","364efd7647",0,8,0,0,9,17,0,0.470588235294118,0.529411764705882,0,0,0.470588235294118,0,"Temperate-Tropical"
"2861","364fea9efd",0,0,0,0,12,12,0,0,1,0,0,0,0,"Tropical"
"2862","3651b3aff3",0,7,0,0,5,12,0,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0,"Temperate-Tropical"
"2863","3652e9a775",20,0,0,0,0,20,1,0,0,0,0,0,1,"Polar"
"2864","3654960969",0,5,11,0,12,28,0,0.178571428571429,0.428571428571429,0.392857142857143,0,0.571428571428571,0,"Temperate-Tropical"
"2865","3659f4c4c8",0,0,0,0,18,18,0,0,1,0,0,0,0,"Tropical"
"2866","365a5377a9",0,0,13,11,0,24,0,0,0,0.541666666666667,0.458333333333333,0.541666666666667,0.458333333333333,"Polar-Temperate"
"2867","365a6dbb97",0,39,66,0,15,120,0,0.325,0.125,0.55,0,0.875,0,"Temperate-Tropical"
"2868","365afc12db",0,0,0,0,26,26,0,0,1,0,0,0,0,"Tropical"
"2869","365ce9030e",0,12,7,0,39,58,0,0.206896551724138,0.672413793103448,0.120689655172414,0,0.327586206896552,0,"Temperate-Tropical"
"2870","366e65a853",0,0,8,0,13,21,0,0,0.619047619047619,0.380952380952381,0,0.380952380952381,0,"Temperate-Tropical"
"2871","366e7c5226",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"2872","366ecf539e",32,121,130,0,104,387,0.082687338501292,0.31266149870801,0.268733850129199,0.335917312661499,0,0.648578811369509,0.082687338501292,"Cosmopolitan"
"2873","3678d85483",88,14,21,18,0,141,0.624113475177305,0.099290780141844,0,0.148936170212766,0.127659574468085,0.24822695035461,0.75177304964539,"Polar-Temperate"
"2874","3679d986bf",0,0,16,0,0,16,0,0,0,1,0,1,0,"Temperate"
"2875","36814f5b44",0,75,130,0,97,302,0,0.248344370860927,0.321192052980132,0.43046357615894,0,0.678807947019868,0,"Temperate-Tropical"
"2876","3685452f4c",0,0,9,0,0,9,0,0,0,1,0,1,0,"Temperate"
"2877","369396993c",0,13,10,0,26,49,0,0.26530612244898,0.530612244897959,0.204081632653061,0,0.469387755102041,0,"Temperate-Tropical"
"2878","3696308606",0,55,108,0,127,290,0,0.189655172413793,0.437931034482759,0.372413793103448,0,0.562068965517241,0,"Temperate-Tropical"
"2879","3697d46956",5,10,18,0,9,42,0.119047619047619,0.238095238095238,0.214285714285714,0.428571428571429,0,0.666666666666667,0.119047619047619,"Cosmopolitan"
"2880","369ca47ec8",0,0,5,0,13,18,0,0,0.722222222222222,0.277777777777778,0,0.277777777777778,0,"Temperate-Tropical"
"2881","36c6b066d3",0,0,15,15,0,30,0,0,0,0.5,0.5,0.5,0.5,"Polar-Temperate"
"2882","36c6ee0ccb",9,0,0,0,0,9,1,0,0,0,0,0,1,"Polar"
"2883","36c8334eba",0,0,15,5,0,20,0,0,0,0.75,0.25,0.75,0.25,"Polar-Temperate"
"2884","36c8ee922a",0,8,0,0,5,13,0,0.615384615384615,0.384615384615385,0,0,0.615384615384615,0,"Temperate-Tropical"
"2885","36d714cfc1",0,0,0,0,8,8,0,0,1,0,0,0,0,"Tropical"
"2886","36d7f35411",9,22,0,0,9,40,0.225,0.55,0.225,0,0,0.55,0.225,"Cosmopolitan"
"2887","36e8fe4300",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2888","36ed5919a2",0,0,16,11,0,27,0,0,0,0.592592592592593,0.407407407407407,0.592592592592593,0.407407407407407,"Polar-Temperate"
"2889","36eea8c323",0,0,12,14,0,26,0,0,0,0.461538461538462,0.538461538461538,0.461538461538462,0.538461538461538,"Polar-Temperate"
"2890","36f0ff60d3",0,0,7,10,0,17,0,0,0,0.411764705882353,0.588235294117647,0.411764705882353,0.588235294117647,"Polar-Temperate"
"2891","36f87367c1",0,9,0,0,0,9,0,1,0,0,0,1,0,"Temperate"
"2892","36fd4ab255",0,10,25,0,0,35,0,0.285714285714286,0,0.714285714285714,0,1,0,"Temperate"
"2893","36fe36143a",0,5,0,0,0,5,0,1,0,0,0,1,0,"Temperate"
"2894","370688ce58",109,54,72,9,0,244,0.44672131147541,0.221311475409836,0,0.295081967213115,0.0368852459016393,0.516393442622951,0.483606557377049,"Polar-Temperate"
"2895","3709861666",0,9,9,0,6,24,0,0.375,0.25,0.375,0,0.75,0,"Temperate-Tropical"
"2896","370c0689de",0,5,15,0,17,37,0,0.135135135135135,0.459459459459459,0.405405405405405,0,0.540540540540541,0,"Temperate-Tropical"
"2897","3716758461",0,13,0,0,0,13,0,1,0,0,0,1,0,"Temperate"
"2898","3719dcaab3",0,0,46,53,0,99,0,0,0,0.464646464646465,0.535353535353535,0.464646464646465,0.535353535353535,"Polar-Temperate"
"2899","3725d81b55",0,0,0,0,10,10,0,0,1,0,0,0,0,"Tropical"
"2900","372cc48b50",0,6,0,0,0,6,0,1,0,0,0,1,0,"Temperate"
"2901","3733ee7551",0,16,6,0,0,22,0,0.727272727272727,0,0.272727272727273,0,1,0,"Temperate"
"2902","3735e475ce",7,0,0,0,0,7,1,0,0,0,0,0,1,"Polar"
"2903","37428cb419",0,8,0,0,6,14,0,0.571428571428571,0.428571428571429,0,0,0.571428571428571,0,"Temperate-Tropical"
"2904","3744b1449b",28,16,27,0,0,71,0.394366197183099,0.225352112676056,0,0.380281690140845,0,0.605633802816901,0.394366197183099,"Polar-Temperate"
"2905","3747e1a344",0,17,39,0,73,129,0,0.131782945736434,0.565891472868217,0.302325581395349,0,0.434108527131783,0,"Temperate-Tropical"
"2906","374cf1545f",0,0,5,0,0,5,0,0,0,1,0,1,0,"Temperate"
"2907","3756c26779",0,6,9,0,47,62,0,0.0967741935483871,0.758064516129032,0.145161290322581,0,0.241935483870968,0,"Temperate-Tropical"
"2908","3757937cb1",42,8,64,61,0,175,0.24,0.0457142857142857,0,0.365714285714286,0.348571428571429,0.411428571428571,0.588571428571429,"Polar-Temperate"
"2909","37580cb8bf",0,7,5,0,13,25,0,0.28,0.52,0.2,0,0.48,0,"Temperate-Tropical"
"2910","37668e8d6e",6,16,0,0,0,22,0.272727272727273,0.727272727272727,0,0,0,0.727272727272727,0.272727272727273,"Polar-Temperate"
"2911","3766cae87d",0,0,0,7,0,7,0,0,0,0,1,0,1,"Polar"
"2912","376974fab8",6,73,146,0,144,369,0.016260162601626,0.197831978319783,0.390243902439024,0.395663956639566,0,0.59349593495935,0.016260162601626,"Temperate-Tropical"
"2913","376eac7d80",0,46,72,0,33,151,0,0.304635761589404,0.218543046357616,0.47682119205298,0,0.781456953642384,0,"Temperate-Tropical"
"2914","377060f56e",5,0,0,0,0,5,1,0,0,0,0,0,1,"Polar"
"2915","37713c1722",0,0,7,0,0,7,0,0,0,1,0,1,0,"Temperate"
"2916","3783ee2204",0,0,0,8,0,8,0,0,0,0,1,0,1,"Polar"
"2917","3798b5ad1c",0,0,6,0,0,6,0,0,0,1,0,1,0,"Temperate"
"2918","379bffe66e",0,0,40,22,0,62,0,0,0,0.645161290322581,0.354838709677419,0.645161290322581,0.354838709677419,"Polar-Temperate"
